SubjectID,StimulusType,response,RT
09006,1,1,493
09006,1,1,492
09006,1,1,475
09006,1,1,475
09006,1,1,528
09006,0,0,0
09006,1,1,460
09006,1,1,525
09006,1,1,460
09006,1,1,509
09006,1,1,460
09006,0,0,0
09006,1,1,409
09006,1,1,492
09006,0,0,0
09006,0,0,0
09006,1,1,459
09006,1,1,578
09006,0,0,0
09006,1,1,458
09006,1,1,458
09006,0,0,0
09006,0,0,0
09006,1,1,409
09006,1,1,511
09006,1,1,477
09006,1,1,442
09006,1,1,458
09006,1,1,611
09006,1,1,407
09006,1,1,409
09006,0,0,0
09006,1,1,375
09006,1,1,442
09006,1,1,392
09006,1,1,460
09006,1,1,374
09006,1,1,341
09006,1,1,390
09006,0,0,0
09006,1,1,410
09006,1,1,425
09006,1,1,407
09006,1,1,526
09006,0,0,0
09006,1,1,324
09006,1,1,323
09006,1,1,322
09006,0,0,0
09006,1,1,256
09006,1,1,357
09006,0,1,342
09006,1,1,358
09006,1,1,444
09006,1,1,409
09006,1,1,407
09006,0,0,0
09006,1,1,340
09006,1,1,373
09006,1,1,408
09006,1,1,391
09006,1,1,407
09006,1,1,407
09006,1,1,408
09006,1,1,390
09006,1,1,357
09006,1,1,460
09006,1,1,440
09006,0,0,0
09006,1,1,290
09006,0,0,0
09006,0,0,0
09006,1,1,375
09006,1,1,390
09006,1,1,544
09006,1,1,424
09006,1,1,476
09006,1,1,442
09006,1,1,442
09006,1,1,579
09006,0,0,0
09006,1,1,375
09006,1,1,392
09006,1,1,408
09006,0,0,0
09006,1,1,305
09006,1,1,409
09006,1,1,407
09006,1,1,408
09006,1,1,356
09006,1,1,391
09006,0,0,0
09006,0,0,0
09006,1,1,457
09006,1,1,457
09006,1,1,424
09006,1,1,459
09006,1,1,459
09006,1,1,441
09006,1,1,507
