SubjectID,StimulusType,response,RT
10001,1,1,673
10001,1,1,483
10001,1,1,321
10001,1,1,612
10001,1,1,304
10001,1,1,304
10001,1,1,355
10001,1,1,369
10001,1,1,402
10001,1,1,355
10001,1,1,320
10001,1,1,338
10001,0,0,0
10001,1,1,161
10001,1,1,257
10001,1,1,274
10001,1,1,273
10001,1,1,306
10001,0,0,0
10001,1,1,305
10001,0,0,0
10001,1,1,273
10001,1,1,291
10001,0,0,0
10001,1,1,256
10001,1,1,353
10001,1,1,338
10001,1,1,304
10001,1,1,385
10001,1,1,548
10001,0,0,0
10001,0,1,255
10001,1,1,402
10001,1,1,384
10001,1,1,402
10001,1,1,355
10001,1,1,385
10001,1,1,305
10001,1,1,371
10001,0,0,0
10001,0,1,321
10001,1,1,402
10001,1,1,306
10001,1,1,417
10001,1,1,370
10001,0,0,0
10001,1,1,321
10001,1,1,385
10001,1,1,305
10001,1,1,320
10001,0,0,0
10001,1,1,338
10001,1,1,355
10001,1,1,464
10001,0,0,0
10001,1,1,273
10001,1,1,355
10001,1,1,303
10001,1,1,304
10001,1,1,387
10001,1,1,385
10001,1,1,338
10001,1,1,322
10001,1,1,479
10001,1,1,354
10001,1,1,433
10001,0,0,0
10001,1,1,322
10001,0,0,0
10001,1,1,403
10001,1,1,385
10001,1,1,290
10001,1,1,338
10001,0,0,0
10001,1,1,529
10001,1,1,290
10001,1,1,385
10001,0,1,354
10001,1,1,290
10001,1,1,385
10001,1,1,306
10001,1,1,290
10001,1,1,384
10001,1,1,337
10001,0,0,0
10001,0,1,273
10001,0,0,0
10001,1,1,416
10001,1,1,338
10001,1,1,353
10001,1,1,241
10001,1,1,97
10001,0,0,0
10001,1,1,289
10001,1,1,354
10001,0,1,273
10001,1,1,403
10001,1,1,465
10001,1,1,385
10001,1,1,498
