SubjectID,StimulusType,response,RT
10004,0,0,0
10004,1,1,369
10004,1,1,305
10004,0,0,0
10004,1,1,338
10004,1,1,355
10004,1,1,287
10004,1,1,370
10004,0,0,0
10004,1,1,290
10004,0,0,0
10004,1,1,337
10004,1,1,371
10004,1,1,370
10004,1,1,321
10004,1,1,337
10004,1,1,320
10004,0,0,0
10004,1,1,272
10004,1,1,386
10004,1,1,386
10004,1,1,272
10004,0,0,0
10004,1,1,290
10004,1,1,321
10004,1,1,272
10004,1,1,322
10004,1,1,402
10004,1,1,466
10004,1,1,338
10004,1,1,241
10004,0,1,305
10004,1,1,321
10004,1,1,354
10004,1,1,337
10004,1,1,386
10004,1,1,386
10004,0,0,0
10004,1,1,322
10004,1,1,338
10004,0,0,0
10004,1,1,320
10004,0,0,0
10004,1,1,339
10004,0,0,0
10004,1,1,402
10004,1,1,287
10004,0,0,0
10004,1,1,306
10004,0,0,0
10004,1,1,370
10004,1,1,335
10004,1,1,354
10004,1,1,336
10004,0,0,0
10004,1,1,321
10004,1,1,338
10004,1,1,418
10004,1,1,337
10004,0,1,306
10004,1,1,273
10004,1,1,321
10004,1,1,564
10004,1,1,400
10004,1,1,387
10004,0,0,0
10004,1,1,385
10004,1,1,499
10004,0,0,0
10004,1,1,338
10004,1,1,368
10004,1,1,386
10004,1,1,290
10004,1,1,337
10004,1,1,307
10004,1,1,338
10004,1,1,336
10004,1,1,370
10004,1,1,336
10004,1,1,272
10004,1,1,306
10004,1,1,353
10004,0,0,0
10004,1,1,256
10004,0,0,0
10004,0,0,0
10004,1,1,337
10004,1,1,322
10004,1,1,368
10004,1,1,387
10004,1,1,418
10004,1,1,402
10004,1,1,370
10004,1,1,336
10004,1,1,322
10004,1,1,306
10004,1,1,225
10004,1,1,320
10004,1,1,321
10004,1,1,353
