SubjectID,StimulusType,response,RT
09002,1,1,781
09002,0,0,0
09002,1,1,339
09002,1,1,373
09002,0,0,0
09002,0,0,0
09002,1,1,323
09002,1,1,407
09002,1,1,356
09002,0,0,0
09002,1,1,305
09002,1,1,407
09002,1,1,357
09002,1,1,356
09002,0,0,0
09002,1,1,306
09002,0,0,0
09002,1,1,322
09002,1,1,477
09002,1,1,357
09002,0,0,0
09002,1,1,406
09002,1,1,408
09002,1,1,390
09002,1,1,424
09002,0,1,354
09002,1,1,339
09002,1,1,340
09002,1,1,339
09002,0,0,0
09002,1,1,322
09002,1,1,374
09002,1,1,322
09002,1,1,340
09002,1,1,339
09002,1,1,322
09002,1,1,324
09002,1,1,306
09002,0,0,0
09002,1,1,339
09002,0,0,0
09002,1,1,339
09002,0,0,0
09002,1,1,323
09002,1,1,374
09002,1,1,305
09002,1,1,305
09002,1,1,373
09002,1,1,509
09002,1,1,340
09002,1,1,356
09002,1,1,356
09002,1,1,357
09002,1,1,424
09002,1,1,391
09002,1,1,358
09002,1,1,358
09002,1,1,407
09002,0,0,0
09002,1,1,391
09002,0,0,0
09002,1,1,321
09002,1,1,355
09002,1,1,307
09002,1,1,341
09002,1,1,289
09002,1,1,339
09002,0,0,0
09002,1,1,340
09002,1,1,392
09002,1,1,358
09002,1,1,357
09002,1,1,360
09002,1,1,357
09002,1,1,406
09002,1,1,306
09002,1,1,305
09002,0,0,0
09002,1,1,358
09002,1,1,425
09002,1,1,391
09002,0,0,0
09002,1,1,374
09002,1,1,374
09002,0,0,0
09002,1,1,340
09002,1,1,357
09002,1,1,374
09002,1,1,339
09002,1,1,407
09002,1,1,340
09002,1,1,341
09002,1,1,341
09002,1,1,307
09002,1,1,307
09002,1,1,324
09002,0,0,0
09002,1,1,458
09002,1,1,374
09002,0,0,0
