SubjectID,StimulusType,response,RT
09013,1,1,410
09013,1,1,364
09013,1,1,349
09013,1,1,346
09013,1,1,313
09013,1,1,349
09013,0,0,0
09013,1,1,379
09013,0,0,0
09013,1,1,414
09013,0,0,0
09013,0,1,283
09013,1,1,760
09013,1,1,413
09013,1,1,396
09013,1,1,332
09013,1,1,365
09013,1,1,397
09013,1,1,364
09013,1,1,345
09013,1,1,347
09013,1,1,382
09013,1,1,364
09013,1,1,348
09013,1,1,396
09013,1,1,362
09013,1,1,365
09013,1,1,347
09013,1,1,265
09013,0,0,0
09013,1,1,381
09013,0,0,0
09013,1,1,460
09013,1,1,395
09013,1,1,396
09013,0,0,0
09013,1,1,133
09013,1,1,367
09013,1,1,364
09013,1,1,397
09013,1,1,379
09013,1,1,330
09013,1,1,331
09013,1,1,315
09013,1,1,362
09013,1,1,315
09013,1,1,362
09013,0,0,0
09013,0,0,0
09013,1,1,364
09013,0,0,0
09013,1,1,363
09013,1,1,562
09013,1,1,346
09013,1,1,347
09013,1,1,348
09013,1,1,282
09013,1,1,348
09013,1,1,297
09013,1,1,347
09013,1,1,345
09013,1,1,348
09013,1,1,379
09013,1,1,366
09013,0,0,0
09013,1,1,397
09013,1,1,366
09013,0,0,0
09013,1,1,397
09013,1,1,314
09013,1,1,396
09013,1,1,298
09013,1,1,282
09013,1,1,347
09013,0,0,0
09013,1,1,315
09013,1,1,330
09013,1,1,264
09013,0,0,0
09013,1,1,182
09013,1,1,230
09013,0,1,215
09013,0,1,199
09013,0,0,0
09013,0,0,0
09013,1,1,397
09013,1,1,395
09013,1,1,263
09013,1,1,299
09013,1,1,299
09013,1,1,398
09013,0,0,0
09013,1,1,416
09013,1,1,164
09013,1,1,315
09013,1,1,282
09013,1,1,298
09013,0,0,0
09013,1,1,299
09013,1,1,300
