SubjectID,StimulusType,response,RT
05008,1,1,347
05008,1,1,364
05008,1,1,346
05008,1,1,366
05008,0,0,0
05008,1,1,379
05008,1,1,363
05008,0,0,0
05008,1,1,365
05008,1,1,362
05008,1,1,349
05008,1,1,381
05008,1,1,363
05008,1,1,347
05008,1,1,345
05008,1,1,347
05008,1,1,347
05008,1,1,381
05008,1,1,345
05008,1,1,413
05008,0,0,0
05008,1,1,298
05008,0,0,0
05008,0,0,0
05008,1,1,330
05008,1,1,330
05008,1,1,331
05008,1,1,348
05008,1,1,347
05008,1,1,311
05008,1,1,329
05008,1,1,361
05008,1,1,331
05008,1,1,317
05008,1,1,314
05008,1,1,346
05008,1,1,347
05008,1,1,343
05008,1,1,347
05008,1,1,347
05008,0,0,0
05008,1,1,413
05008,1,1,347
05008,1,1,330
05008,1,1,462
05008,1,1,365
05008,1,1,297
05008,1,1,363
05008,1,1,364
05008,1,1,315
05008,1,1,314
05008,0,0,0
05008,1,1,282
05008,1,1,312
05008,1,1,332
05008,0,0,0
05008,1,1,362
05008,1,1,346
05008,1,1,396
05008,1,1,329
05008,1,1,346
05008,1,1,398
05008,0,0,0
05008,1,1,361
05008,0,0,0
05008,0,0,0
05008,1,1,405
05008,1,1,328
05008,1,1,326
05008,0,0,0
05008,0,0,0
05008,1,1,428
05008,0,0,0
05008,0,0,0
05008,1,1,460
05008,0,0,0
05008,1,1,394
05008,0,0,0
05008,1,1,379
05008,1,1,364
05008,1,1,411
05008,1,1,361
05008,0,0,0
05008,1,1,360
05008,1,1,312
05008,1,1,360
05008,0,0,0
05008,1,1,458
05008,1,1,347
05008,1,1,410
05008,1,1,330
05008,1,1,296
05008,1,1,411
05008,1,1,330
05008,0,0,0
05008,1,1,396
05008,1,1,346
05008,1,1,312
05008,1,1,232
05008,1,1,250
