SubjectID,StimulusType,response,RT
06002,1,1,1110
06002,1,1,466
06002,1,1,515
06002,1,1,305
06002,0,0,0
06002,0,0,0
06002,1,1,305
06002,1,1,370
06002,1,1,353
06002,1,1,385
06002,1,1,371
06002,0,0,0
06002,1,1,337
06002,0,0,0
06002,1,1,370
06002,1,1,435
06002,1,1,402
06002,1,1,338
06002,0,0,0
06002,1,1,402
06002,1,1,355
06002,1,1,371
06002,1,1,339
06002,1,1,339
06002,1,1,322
06002,1,1,322
06002,1,1,353
06002,1,1,354
06002,1,1,451
06002,1,1,403
06002,0,0,0
06002,0,0,0
06002,0,0,0
06002,1,1,337
06002,1,1,337
06002,1,1,355
06002,1,1,354
06002,1,1,289
06002,1,1,321
06002,1,1,322
06002,1,1,418
06002,1,1,355
06002,1,1,403
06002,0,0,0
06002,1,1,371
06002,0,0,0
06002,1,1,353
06002,1,1,485
06002,1,1,483
06002,0,0,0
06002,1,1,385
06002,1,1,370
06002,1,1,371
06002,1,1,450
06002,0,0,0
06002,1,1,322
06002,1,1,533
06002,1,1,354
06002,1,1,386
06002,1,1,434
06002,1,1,321
06002,0,0,0
06002,1,1,257
06002,1,1,386
06002,0,0,0
06002,1,1,322
06002,0,0,0
06002,1,1,435
06002,1,1,483
06002,1,1,387
06002,1,1,482
06002,1,1,434
06002,1,1,370
06002,0,0,0
06002,0,0,0
06002,1,1,500
06002,1,1,403
06002,1,1,450
06002,1,1,466
06002,1,1,368
06002,1,1,481
06002,1,1,354
06002,1,1,337
06002,0,0,0
06002,1,1,403
06002,1,1,337
06002,1,1,403
06002,1,1,306
06002,1,1,370
06002,0,0,0
06002,0,0,0
06002,1,1,420
06002,1,1,320
06002,1,1,339
06002,1,1,356
06002,1,1,337
06002,1,1,323
06002,1,1,307
06002,1,1,305
06002,1,1,322
