SubjectID,StimulusType,response,RT
10003,1,1,434
10003,0,0,0
10003,1,1,275
10003,1,1,354
10003,1,1,385
10003,1,1,306
10003,1,1,322
10003,1,1,305
10003,1,1,290
10003,1,1,323
10003,1,1,304
10003,0,0,0
10003,1,1,259
10003,1,1,240
10003,0,0,0
10003,1,1,256
10003,1,1,177
10003,1,1,371
10003,1,1,306
10003,1,1,306
10003,1,1,418
10003,1,1,304
10003,0,0,0
10003,0,1,273
10003,1,1,306
10003,1,1,320
10003,0,0,0
10003,1,1,289
10003,1,1,305
10003,1,1,338
10003,1,1,368
10003,1,1,273
10003,1,1,307
10003,1,1,480
10003,1,1,274
10003,0,1,177
10003,1,1,240
10003,1,1,304
10003,1,1,307
10003,1,1,258
10003,1,1,161
10003,1,1,288
10003,0,0,0
10003,0,0,0
10003,1,1,322
10003,0,0,0
10003,1,1,322
10003,1,1,352
10003,1,1,386
10003,1,1,321
10003,1,1,416
10003,0,0,0
10003,1,1,371
10003,1,1,354
10003,1,1,369
10003,1,1,370
10003,0,0,0
10003,1,1,209
10003,1,1,304
10003,1,1,338
10003,1,1,321
10003,0,0,0
10003,1,1,371
10003,1,1,385
10003,1,1,354
10003,1,1,338
10003,1,1,418
10003,1,1,321
10003,1,1,435
10003,0,0,0
10003,1,1,339
10003,1,1,385
10003,1,1,482
10003,1,1,304
10003,1,1,354
10003,0,0,0
10003,1,1,306
10003,1,1,385
10003,1,1,338
10003,1,1,353
10003,1,1,321
10003,0,0,0
10003,0,1,275
10003,1,1,418
10003,1,1,544
10003,1,1,338
10003,1,1,352
10003,1,1,371
10003,1,1,387
10003,1,1,465
10003,0,0,0
10003,1,1,371
10003,0,0,0
10003,1,1,368
10003,1,1,452
10003,1,1,416
10003,1,1,354
10003,1,1,418
10003,1,1,353
10003,0,0,0
