SubjectID,StimulusType,response,RT
05007,1,1,740
05007,1,1,691
05007,1,1,628
05007,0,0,0
05007,1,1,462
05007,1,1,447
05007,1,1,476
05007,1,1,480
05007,1,1,412
05007,1,1,432
05007,1,1,478
05007,1,1,493
05007,1,1,414
05007,1,1,413
05007,1,1,414
05007,1,1,378
05007,0,0,0
05007,1,1,317
05007,0,0,0
05007,1,1,347
05007,1,1,443
05007,1,1,445
05007,1,1,446
05007,1,1,464
05007,1,1,462
05007,1,1,397
05007,1,1,478
05007,0,0,0
05007,0,0,0
05007,1,1,362
05007,1,1,414
05007,1,1,379
05007,1,1,581
05007,1,1,428
05007,1,1,447
05007,0,0,0
05007,0,0,0
05007,1,1,482
05007,1,1,464
05007,0,0,0
05007,0,0,0
05007,1,1,446
05007,1,1,414
05007,1,1,331
05007,1,1,411
05007,0,0,0
05007,1,1,546
05007,1,1,377
05007,0,0,0
05007,1,1,429
05007,1,1,511
05007,0,0,0
05007,0,0,0
05007,1,1,426
05007,1,1,561
05007,1,1,430
05007,1,1,479
05007,1,1,508
05007,1,1,459
05007,1,1,413
05007,1,1,382
05007,0,0,0
05007,1,1,416
05007,1,1,642
05007,1,1,481
05007,1,1,596
05007,1,1,378
05007,1,1,345
05007,1,1,447
05007,0,1,445
05007,1,1,577
05007,1,1,611
05007,0,0,0
05007,1,1,461
05007,1,1,428
05007,0,0,0
05007,1,1,412
05007,1,1,414
05007,1,1,446
05007,1,1,412
05007,1,1,430
05007,1,1,395
05007,1,1,479
05007,1,1,393
05007,1,1,382
05007,0,0,0
05007,1,1,363
05007,1,1,527
05007,1,1,414
05007,1,1,350
05007,0,0,0
05007,1,1,496
05007,1,1,348
05007,1,1,347
05007,1,1,527
05007,1,1,362
05007,1,1,413
05007,1,1,364
05007,1,1,446
05007,0,0,0
