SubjectID,StimulusType,response,RT
07008,1,1,521
07008,1,1,237
07008,1,1,863
07008,1,1,762
07008,1,1,923
07008,1,1,658
07008,1,1,849
07008,1,1,657
07008,1,1,428
07008,1,1,514
07008,1,0,0
07008,0,1,622
07008,1,1,547
07008,0,0,0
07008,1,0,0
07008,1,0,0
07008,1,0,0
07008,1,1,187
07008,1,1,210
07008,0,1,321
07008,1,1,352
07008,0,1,384
07008,0,1,617
07008,1,1,746
07008,1,1,530
07008,1,1,476
07008,1,1,497
07008,1,1,431
07008,1,1,390
07008,1,1,281
07008,1,1,217
07008,1,1,211
07008,1,1,723
07008,1,1,401
07008,1,1,872
07008,1,1,210
07008,1,1,167
07008,1,1,250
07008,0,0,0
07008,1,1,536
07008,1,1,458
07008,1,1,388
07008,1,1,320
07008,1,0,0
07008,1,1,573
07008,1,1,692
07008,1,1,307
07008,1,1,299
07008,1,1,508
07008,0,1,381
07008,1,1,277
07008,1,1,211
07008,1,1,187
07008,1,1,169
07008,1,1,214
07008,1,1,285
07008,1,1,273
07008,1,1,318
07008,0,1,257
07008,1,1,388
07008,1,1,340
07008,1,1,250
07008,1,1,293
07008,1,1,281
07008,1,1,472
07008,1,1,364
07008,1,1,259
07008,0,1,371
07008,1,1,463
07008,1,1,455
07008,1,1,273
07008,1,1,199
07008,1,1,255
07008,0,1,288
07008,1,1,271
07008,1,1,283
07008,1,1,253
07008,1,0,0
07008,1,1,327
07008,1,1,247
07008,1,0,0
07008,1,1,468
07008,0,0,0
07008,1,1,451
07008,1,1,248
07008,0,1,546
07008,1,1,217
07008,1,1,397
07008,1,1,253
07008,1,1,547
07008,0,0,0
07008,0,0,0
07008,1,0,0
07008,1,1,257
07008,1,1,742
07008,1,1,661
07008,1,1,203
07008,1,0,0
07008,1,1,276
07008,1,1,462
