SubjectID,StimulusType,response,RT
02005,1,1,677
02005,1,1,610
02005,1,1,318
02005,1,1,375
02005,1,1,306
02005,0,0,0
02005,1,1,288
02005,0,0,0
02005,1,1,305
02005,0,0,0
02005,1,1,253
02005,0,0,0
02005,1,1,291
02005,0,0,0
02005,0,1,273
02005,1,1,620
02005,1,1,568
02005,1,1,355
02005,1,1,489
02005,1,1,370
02005,1,1,369
02005,1,1,389
02005,1,1,358
02005,0,0,0
02005,1,1,457
02005,1,1,454
02005,0,0,0
02005,1,1,354
02005,1,1,405
02005,1,1,404
02005,0,0,0
02005,1,1,318
02005,1,1,386
02005,1,1,358
02005,0,0,0
02005,1,1,318
02005,1,1,336
02005,1,1,374
02005,1,1,371
02005,1,1,376
02005,1,1,335
02005,1,1,337
02005,1,1,306
02005,1,1,435
02005,1,1,304
02005,1,1,286
02005,1,1,303
02005,1,1,322
02005,1,1,321
02005,0,0,0
02005,1,1,402
02005,0,1,272
02005,1,1,544
02005,1,1,424
02005,0,0,0
02005,1,1,317
02005,1,1,387
02005,1,1,338
02005,0,1,285
02005,1,1,593
02005,1,1,388
02005,1,1,374
02005,1,1,356
02005,1,1,489
02005,1,1,338
02005,1,1,319
02005,1,1,252
02005,1,1,335
02005,1,1,334
02005,1,1,305
02005,0,1,220
02005,1,1,473
02005,0,0,0
02005,1,1,336
02005,1,1,337
02005,1,1,372
02005,1,1,416
02005,1,1,387
02005,1,1,399
02005,1,1,320
02005,1,1,321
02005,1,1,357
02005,1,1,286
02005,1,1,300
02005,1,1,319
02005,1,1,255
02005,1,1,320
02005,1,1,134
02005,0,1,20
02005,1,1,491
02005,0,1,271
02005,0,0,0
02005,1,1,456
02005,1,1,373
02005,1,1,306
02005,1,1,357
02005,1,1,355
02005,0,0,0
02005,1,1,367
02005,1,1,301
