SubjectID,StimulusType,response,RT
03007,0,0,0
03007,1,1,419
03007,0,0,0
03007,1,1,354
03007,1,1,419
03007,1,1,338
03007,1,1,321
03007,1,1,289
03007,1,1,289
03007,1,1,274
03007,0,1,290
03007,0,0,0
03007,1,1,322
03007,1,1,305
03007,1,1,305
03007,1,1,320
03007,1,1,321
03007,1,1,273
03007,1,1,306
03007,1,1,339
03007,1,1,368
03007,1,1,305
03007,1,1,322
03007,0,0,0
03007,1,1,304
03007,1,1,273
03007,1,1,306
03007,1,1,289
03007,1,1,322
03007,1,1,290
03007,1,1,320
03007,1,1,289
03007,1,1,337
03007,0,0,0
03007,1,1,305
03007,1,1,275
03007,1,1,305
03007,0,1,306
03007,1,1,386
03007,1,1,337
03007,1,1,352
03007,1,1,306
03007,1,1,354
03007,0,1,273
03007,1,1,354
03007,1,1,321
03007,1,1,321
03007,1,1,306
03007,1,1,321
03007,0,0,0
03007,1,1,306
03007,0,1,306
03007,1,1,402
03007,0,0,0
03007,1,1,322
03007,1,1,322
03007,0,0,0
03007,1,1,305
03007,1,1,289
03007,1,1,368
03007,1,1,290
03007,1,1,305
03007,1,1,322
03007,1,1,370
03007,1,1,321
03007,0,0,0
03007,1,1,289
03007,1,1,354
03007,1,1,304
03007,1,1,354
03007,1,1,338
03007,1,1,305
03007,1,1,306
03007,1,1,306
03007,0,0,0
03007,1,1,290
03007,1,1,257
03007,1,1,274
03007,0,0,0
03007,1,1,289
03007,1,1,306
03007,0,0,0
03007,1,1,273
03007,1,1,274
03007,0,1,275
03007,1,1,465
03007,1,1,386
03007,1,1,274
03007,1,1,306
03007,1,1,336
03007,1,1,289
03007,1,1,354
03007,1,1,305
03007,1,1,354
03007,1,1,337
03007,0,0,0
03007,1,1,290
03007,1,1,227
03007,0,1,707
03007,0,1,353
