SubjectID,StimulusType,response,RT
09005,1,1,1019
09005,1,1,425
09005,1,1,375
09005,1,1,476
09005,1,1,425
09005,1,1,373
09005,1,1,306
09005,0,0,0
09005,1,1,306
09005,1,1,375
09005,1,1,393
09005,1,1,358
09005,0,0,0
09005,1,1,357
09005,1,1,341
09005,1,1,358
09005,0,0,0
09005,1,1,307
09005,0,0,0
09005,0,0,0
09005,0,0,0
09005,1,1,406
09005,1,1,356
09005,1,1,356
09005,1,1,322
09005,1,1,339
09005,0,0,0
09005,1,1,324
09005,1,1,373
09005,1,1,358
09005,1,1,358
09005,0,0,0
09005,1,1,340
09005,1,1,408
09005,0,0,0
09005,1,1,323
09005,0,0,0
09005,1,1,324
09005,1,1,374
09005,1,1,374
09005,1,1,373
09005,1,1,358
09005,1,1,374
09005,1,1,374
09005,1,1,341
09005,1,1,357
09005,1,1,340
09005,1,1,359
09005,1,1,409
09005,0,0,0
09005,1,1,373
09005,1,1,374
09005,0,0,0
09005,1,1,324
09005,1,1,390
09005,1,1,357
09005,1,1,373
09005,1,1,358
09005,1,1,340
09005,1,1,373
09005,1,1,358
09005,1,1,358
09005,1,1,324
09005,0,0,0
09005,0,0,0
09005,1,1,358
09005,0,0,0
09005,1,1,290
09005,1,1,374
09005,1,1,306
09005,1,1,494
09005,1,1,341
09005,0,0,0
09005,0,0,0
09005,1,1,461
09005,1,0,0
09005,1,1,374
09005,1,1,374
09005,0,0,0
09005,1,1,408
09005,0,0,0
09005,1,1,340
09005,1,1,408
09005,0,0,0
09005,1,1,308
09005,1,1,629
09005,1,1,357
09005,1,1,374
09005,1,1,356
09005,1,1,646
09005,1,1,289
09005,1,1,307
09005,1,1,306
09005,1,1,289
09005,1,1,273
09005,1,1,274
09005,1,1,255
09005,1,1,272
09005,1,1,271
09005,1,1,340
