SubjectID,StimulusType,response,RT
09014,0,0,0
09014,1,1,355
09014,1,1,423
09014,1,1,322
09014,1,1,321
09014,0,0,0
09014,1,1,356
09014,1,1,339
09014,1,1,339
09014,1,1,356
09014,1,1,407
09014,1,1,356
09014,1,1,373
09014,1,1,305
09014,1,1,305
09014,0,0,0
09014,1,1,304
09014,0,0,0
09014,0,0,0
09014,1,1,391
09014,1,1,340
09014,1,1,357
09014,1,1,374
09014,1,1,339
09014,1,1,356
09014,1,1,305
09014,1,1,322
09014,1,1,340
09014,1,1,374
09014,1,1,323
09014,0,0,0
09014,1,1,390
09014,1,1,373
09014,0,0,0
09014,1,1,323
09014,1,1,289
09014,0,0,0
09014,1,1,288
09014,1,1,340
09014,0,0,0
09014,1,1,306
09014,1,1,271
09014,1,1,356
09014,1,1,289
09014,1,1,339
09014,1,1,290
09014,1,1,272
09014,1,1,290
09014,1,1,289
09014,1,1,272
09014,0,0,0
09014,1,1,340
09014,1,1,306
09014,1,1,305
09014,1,1,272
09014,1,1,288
09014,0,0,0
09014,1,1,306
09014,1,1,340
09014,1,1,272
09014,1,1,358
09014,0,0,0
09014,1,1,271
09014,1,1,357
09014,1,1,272
09014,1,1,305
09014,0,0,0
09014,0,1,289
09014,1,1,310
09014,1,1,323
09014,0,0,0
09014,1,1,322
09014,1,1,306
09014,1,1,305
09014,1,1,305
09014,0,0,0
09014,1,1,357
09014,0,0,0
09014,1,1,390
09014,1,1,340
09014,1,1,323
09014,1,1,323
09014,1,1,323
09014,1,1,306
09014,1,1,323
09014,1,1,340
09014,1,1,322
09014,1,1,323
09014,0,0,0
09014,1,1,340
09014,1,1,323
09014,1,1,323
09014,1,1,340
09014,0,0,0
09014,0,0,0
09014,1,1,409
09014,1,1,339
09014,1,1,340
09014,1,1,322
09014,1,1,338
