SubjectID,StimulusType,response,RT
09003,1,1,1460
09003,1,1,815
09003,1,1,732
09003,0,0,0
09003,1,1,763
09003,1,0,0
09003,1,0,0
09003,1,1,390
09003,1,1,409
09003,1,1,391
09003,1,1,458
09003,1,1,356
09003,1,1,392
09003,1,1,322
09003,1,1,388
09003,0,1,288
09003,1,1,442
09003,1,1,476
09003,1,1,475
09003,1,1,424
09003,1,1,391
09003,1,1,442
09003,1,1,409
09003,1,1,373
09003,1,1,391
09003,1,1,390
09003,1,1,408
09003,1,1,409
09003,1,1,341
09003,1,1,408
09003,1,1,324
09003,0,0,0
09003,0,0,0
09003,0,0,0
09003,1,1,510
09003,0,0,0
09003,1,1,477
09003,1,1,442
09003,1,1,340
09003,1,1,340
09003,0,0,0
09003,1,1,375
09003,1,1,391
09003,1,1,358
09003,1,1,357
09003,1,1,324
09003,1,1,358
09003,1,1,307
09003,1,1,340
09003,1,1,323
09003,1,1,358
09003,1,1,340
09003,0,0,0
09003,1,1,426
09003,1,1,458
09003,1,1,374
09003,1,1,339
09003,0,0,0
09003,1,1,324
09003,1,1,339
09003,1,1,324
09003,1,1,374
09003,1,1,426
09003,1,1,340
09003,1,1,358
09003,1,1,340
09003,0,0,0
09003,0,0,0
09003,0,0,0
09003,1,1,407
09003,1,1,324
09003,0,0,0
09003,1,1,322
09003,0,0,0
09003,1,1,340
09003,1,1,357
09003,1,1,324
09003,1,1,323
09003,0,0,0
09003,1,1,354
09003,1,1,324
09003,1,1,323
09003,1,1,322
09003,1,1,357
09003,1,1,391
09003,1,1,339
09003,0,0,0
09003,1,1,339
09003,1,1,307
09003,0,0,0
09003,1,1,357
09003,1,1,375
09003,0,0,0
09003,0,0,0
09003,1,1,374
09003,1,1,357
09003,1,1,409
09003,0,0,0
09003,1,1,323
09003,1,1,392
