SubjectID,StimulusType,response,RT
07007,1,0,0
07007,1,1,718
07007,1,1,301
07007,1,1,453
07007,1,1,157
07007,1,1,671
07007,0,0,0
07007,1,0,0
07007,1,1,312
07007,1,1,341
07007,1,1,305
07007,0,1,584
07007,1,1,315
07007,1,1,442
07007,1,0,0
07007,1,1,365
07007,1,0,0
07007,1,1,309
07007,0,1,473
07007,1,1,856
07007,1,1,472
07007,1,1,628
07007,1,1,268
07007,1,1,412
07007,1,1,630
07007,1,1,198
07007,0,0,0
07007,1,1,419
07007,0,1,580
07007,1,1,369
07007,1,1,720
07007,1,1,531
07007,1,1,571
07007,1,1,612
07007,1,1,426
07007,0,1,367
07007,1,1,201
07007,1,1,581
07007,1,1,427
07007,1,1,718
07007,1,1,481
07007,1,1,256
07007,0,0,0
07007,1,0,0
07007,1,1,679
07007,1,1,503
07007,1,1,411
07007,1,1,408
07007,1,1,638
07007,1,1,813
07007,1,0,0
07007,0,0,0
07007,1,1,523
07007,1,1,647
07007,1,1,420
07007,1,1,367
07007,1,1,749
07007,1,1,362
07007,1,1,475
07007,1,1,306
07007,1,0,0
07007,0,1,489
07007,1,1,512
07007,1,1,547
07007,1,1,720
07007,1,0,0
07007,1,1,637
07007,1,1,957
07007,0,0,0
07007,1,1,654
07007,1,1,497
07007,1,0,0
07007,1,1,257
07007,1,1,647
07007,1,1,350
07007,1,1,285
07007,1,1,849
07007,1,1,364
07007,1,1,587
07007,1,0,0
07007,0,0,0
07007,1,0,0
07007,1,0,0
07007,1,0,0
07007,0,1,572
07007,1,1,741
07007,1,1,705
07007,1,1,428
07007,1,1,718
07007,1,1,561
07007,0,1,598
07007,1,1,477
07007,1,1,411
07007,1,1,537
07007,0,0,0
07007,1,0,0
07007,1,0,0
07007,1,0,0
07007,1,1,408
07007,1,1,529
