SubjectID,StimulusType,response,RT
03008,0,0,0
03008,1,1,482
03008,0,0,0
03008,1,1,290
03008,0,0,0
03008,1,1,290
03008,1,1,416
03008,1,1,290
03008,1,1,258
03008,1,1,289
03008,1,1,322
03008,1,1,307
03008,0,0,0
03008,1,1,305
03008,1,1,370
03008,1,1,338
03008,0,0,0
03008,1,1,337
03008,1,1,322
03008,1,1,337
03008,1,1,322
03008,1,1,288
03008,1,1,305
03008,1,1,273
03008,0,0,0
03008,0,0,0
03008,1,1,338
03008,1,1,322
03008,1,1,322
03008,1,1,289
03008,1,1,322
03008,1,1,338
03008,1,1,306
03008,1,1,306
03008,1,1,305
03008,1,0,0
03008,1,1,305
03008,1,1,305
03008,1,1,320
03008,1,1,290
03008,1,1,273
03008,1,1,256
03008,1,1,273
03008,1,1,258
03008,0,0,0
03008,1,0,0
03008,1,1,340
03008,0,0,0
03008,1,1,258
03008,0,0,0
03008,1,1,241
03008,0,0,0
03008,0,0,0
03008,1,1,320
03008,1,1,321
03008,1,1,339
03008,0,0,0
03008,1,1,273
03008,1,1,289
03008,1,1,290
03008,1,1,321
03008,1,1,289
03008,0,0,0
03008,1,1,257
03008,1,0,0
03008,1,1,304
03008,1,1,305
03008,1,1,289
03008,0,0,0
03008,1,1,304
03008,1,1,321
03008,1,1,305
03008,1,1,289
03008,0,0,0
03008,1,1,321
03008,1,1,289
03008,1,1,305
03008,1,1,306
03008,1,1,304
03008,0,0,0
03008,1,1,288
03008,1,1,305
03008,1,1,273
03008,1,1,290
03008,0,1,289
03008,1,1,337
03008,1,1,338
03008,1,1,306
03008,1,1,304
03008,1,1,322
03008,0,0,0
03008,1,1,241
03008,0,0,0
03008,1,1,288
03008,1,1,433
03008,1,1,288
03008,1,1,354
03008,1,1,290
03008,1,1,274
03008,1,1,273
