SubjectID,StimulusType,response,RT
03002,1,1,450
03002,1,1,338
03002,1,1,321
03002,0,0,0
03002,1,1,371
03002,1,1,352
03002,1,1,290
03002,1,1,339
03002,1,1,352
03002,1,1,304
03002,1,1,371
03002,1,1,353
03002,1,1,340
03002,1,1,321
03002,1,1,369
03002,1,1,306
03002,1,1,434
03002,1,1,353
03002,1,1,292
03002,1,1,305
03002,1,1,369
03002,1,1,403
03002,1,1,320
03002,1,1,387
03002,1,1,354
03002,1,1,353
03002,1,1,387
03002,1,1,338
03002,1,1,288
03002,1,1,355
03002,1,1,305
03002,0,0,0
03002,1,1,385
03002,1,1,291
03002,0,0,0
03002,1,1,337
03002,0,1,304
03002,0,0,0
03002,1,1,435
03002,1,1,338
03002,1,1,384
03002,0,0,0
03002,1,1,306
03002,1,1,385
03002,1,1,371
03002,0,0,0
03002,1,1,289
03002,1,1,354
03002,1,1,355
03002,1,1,338
03002,1,1,385
03002,1,1,419
03002,1,1,369
03002,0,0,0
03002,1,1,370
03002,0,0,0
03002,0,0,0
03002,0,0,0
03002,1,1,433
03002,0,0,0
03002,0,0,0
03002,1,1,465
03002,0,0,0
03002,0,0,0
03002,1,1,435
03002,1,1,336
03002,1,1,323
03002,0,0,0
03002,1,1,467
03002,0,0,0
03002,1,1,450
03002,1,1,370
03002,1,1,385
03002,1,1,290
03002,1,1,256
03002,1,1,353
03002,1,1,274
03002,1,1,322
03002,1,1,304
03002,1,1,354
03002,1,1,466
03002,1,1,305
03002,1,1,338
03002,0,1,369
03002,1,1,530
03002,1,1,385
03002,1,1,496
03002,1,1,387
03002,1,1,352
03002,0,0,0
03002,1,1,323
03002,1,1,338
03002,1,1,368
03002,1,1,291
03002,1,1,273
03002,1,1,336
03002,0,0,0
03002,1,1,322
03002,1,1,290
03002,1,1,290
