SubjectID,StimulusType,response,RT
08004,1,1,322
08004,1,1,320
08004,1,1,323
08004,1,1,272
08004,0,0,0
08004,1,1,320
08004,0,0,0
08004,0,0,0
08004,1,1,337
08004,1,1,374
08004,1,1,390
08004,1,1,336
08004,1,1,370
08004,1,1,423
08004,0,0,0
08004,1,1,320
08004,0,0,0
08004,1,1,353
08004,1,1,422
08004,1,1,355
08004,1,1,387
08004,1,1,403
08004,1,1,338
08004,0,0,0
08004,1,1,338
08004,1,1,354
08004,1,1,354
08004,0,0,0
08004,1,1,338
08004,1,1,441
08004,1,1,337
08004,1,1,357
08004,1,1,372
08004,1,1,370
08004,1,1,372
08004,0,0,0
08004,1,1,320
08004,1,1,322
08004,1,1,321
08004,1,1,285
08004,1,1,338
08004,1,1,319
08004,1,1,337
08004,1,1,339
08004,1,1,288
08004,0,0,0
08004,1,1,320
08004,0,0,0
08004,1,1,322
08004,1,0,0
08004,1,1,337
08004,1,1,353
08004,1,1,354
08004,1,1,305
08004,1,1,290
08004,1,1,304
08004,1,1,321
08004,0,0,0
08004,1,1,337
08004,1,1,371
08004,1,1,355
08004,1,1,321
08004,1,1,321
08004,1,1,318
08004,0,0,0
08004,1,1,356
08004,1,1,306
08004,0,0,0
08004,1,1,305
08004,1,1,305
08004,1,1,305
08004,1,1,288
08004,1,1,304
08004,0,1,304
08004,1,1,370
08004,1,1,352
08004,1,1,337
08004,1,1,390
08004,1,1,321
08004,1,1,338
08004,1,1,404
08004,1,1,352
08004,1,1,337
08004,1,1,370
08004,1,1,388
08004,1,1,355
08004,0,1,339
08004,1,1,339
08004,0,0,0
08004,0,0,0
08004,1,1,354
08004,1,1,390
08004,1,1,373
08004,0,0,0
08004,0,0,0
08004,0,0,0
08004,1,1,436
08004,1,1,321
08004,1,1,355
08004,1,1,370
