SubjectID,StimulusType,response,RT
08002,1,1,510
08002,1,1,378
08002,1,1,361
08002,1,1,313
08002,1,1,346
08002,1,1,328
08002,1,1,364
08002,1,1,346
08002,1,1,327
08002,0,0,0
08002,1,1,328
08002,1,1,344
08002,1,1,345
08002,1,1,378
08002,1,1,329
08002,1,1,364
08002,0,0,0
08002,1,1,298
08002,0,1,328
08002,1,1,362
08002,1,1,378
08002,1,1,345
08002,1,1,394
08002,1,1,362
08002,1,1,361
08002,1,1,361
08002,1,1,378
08002,1,1,462
08002,1,1,377
08002,1,1,345
08002,1,1,344
08002,1,1,345
08002,1,1,362
08002,1,1,329
08002,1,1,351
08002,1,1,347
08002,1,1,312
08002,1,1,328
08002,1,1,311
08002,0,0,0
08002,1,1,343
08002,1,1,318
08002,1,1,328
08002,0,0,0
08002,1,1,312
08002,1,1,333
08002,1,1,363
08002,1,1,411
08002,1,1,429
08002,1,1,360
08002,1,1,361
08002,1,1,397
08002,1,1,313
08002,1,1,313
08002,1,1,343
08002,1,1,363
08002,0,0,0
08002,0,0,0
08002,1,1,350
08002,0,0,0
08002,0,1,343
08002,1,1,400
08002,1,1,397
08002,0,0,0
08002,0,0,0
08002,1,1,411
08002,1,1,377
08002,1,1,427
08002,0,0,0
08002,1,1,378
08002,1,1,313
08002,1,1,348
08002,0,0,0
08002,1,1,379
08002,1,1,394
08002,1,1,360
08002,1,1,379
08002,0,0,0
08002,0,0,0
08002,0,0,0
08002,1,1,409
08002,1,1,282
08002,1,1,345
08002,1,1,344
08002,1,1,346
08002,1,1,344
08002,1,1,329
08002,0,0,0
08002,1,1,311
08002,1,1,311
08002,0,0,0
08002,1,1,297
08002,0,1,313
08002,1,1,360
08002,1,1,461
08002,1,1,362
08002,1,1,378
08002,1,1,385
08002,1,1,344
08002,0,0,0
