SubjectID,StimulusType,response,RT
05002,1,1,334
05002,1,1,399
05002,1,1,273
05002,1,1,340
05002,1,1,339
05002,1,1,218
05002,1,1,253
05002,1,1,297
05002,1,1,321
05002,1,1,333
05002,1,1,298
05002,1,1,234
05002,1,1,85
05002,1,1,235
05002,1,1,253
05002,0,1,200
05002,1,1,336
05002,0,1,288
05002,1,1,415
05002,1,1,382
05002,0,1,267
05002,1,1,318
05002,1,1,419
05002,1,1,368
05002,1,1,316
05002,1,1,350
05002,0,0,0
05002,1,1,317
05002,1,1,382
05002,1,1,334
05002,1,1,318
05002,1,1,301
05002,1,1,318
05002,1,1,298
05002,1,1,302
05002,1,1,118
05002,1,1,333
05002,0,1,199
05002,0,1,302
05002,1,1,401
05002,0,1,331
05002,1,1,369
05002,1,1,347
05002,1,1,501
05002,1,1,299
05002,1,1,561
05002,1,1,305
05002,1,1,305
05002,1,1,306
05002,1,1,578
05002,1,1,543
05002,0,0,0
05002,0,0,0
05002,1,1,435
05002,1,1,267
05002,0,0,0
05002,1,1,367
05002,0,1,331
05002,1,1,632
05002,1,1,332
05002,1,1,385
05002,0,1,398
05002,1,1,318
05002,1,1,665
05002,0,1,16
05002,1,1,582
05002,1,1,383
05002,1,1,301
05002,1,1,300
05002,0,0,0
05002,1,1,302
05002,0,0,0
05002,1,1,301
05002,1,1,435
05002,1,1,302
05002,1,1,297
05002,0,0,0
05002,0,1,285
05002,1,1,568
05002,1,1,285
05002,1,1,284
05002,1,1,317
05002,1,1,368
05002,1,1,333
05002,1,1,318
05002,1,1,318
05002,1,1,285
05002,0,1,281
05002,1,1,384
05002,1,1,317
05002,1,1,299
05002,1,1,267
05002,1,1,317
05002,1,1,318
05002,0,0,0
05002,1,1,301
05002,1,1,301
05002,1,1,289
05002,0,0,0
05002,1,1,319
