SubjectID,StimulusType,response,RT
09011,1,1,654
09011,1,1,335
09011,0,0,0
09011,1,1,265
09011,1,1,451
09011,1,1,319
09011,1,1,383
09011,1,1,400
09011,0,0,0
09011,1,1,266
09011,1,1,313
09011,1,1,297
09011,1,1,552
09011,1,1,348
09011,1,1,351
09011,0,0,0
09011,0,0,0
09011,1,1,284
09011,1,1,369
09011,1,1,369
09011,1,1,366
09011,1,1,405
09011,1,1,415
09011,1,1,370
09011,1,1,352
09011,0,0,0
09011,0,1,283
09011,1,1,319
09011,0,0,0
09011,1,1,314
09011,1,1,334
09011,1,1,518
09011,1,1,370
09011,1,1,486
09011,0,0,0
09011,1,1,414
09011,1,1,366
09011,1,1,386
09011,1,1,313
09011,1,1,338
09011,1,1,385
09011,0,0,0
09011,0,0,0
09011,0,0,0
09011,0,0,0
09011,1,1,432
09011,1,1,348
09011,1,1,318
09011,0,0,0
09011,1,1,317
09011,1,1,370
09011,1,1,383
09011,0,0,0
09011,1,1,299
09011,1,1,367
09011,1,1,300
09011,1,1,320
09011,1,1,387
09011,1,1,429
09011,1,1,435
09011,1,1,400
09011,1,1,433
09011,0,0,0
09011,1,1,416
09011,1,1,336
09011,1,1,299
09011,1,1,306
09011,0,0,0
09011,1,1,302
09011,1,1,298
09011,1,1,334
09011,1,1,455
09011,1,1,367
09011,1,1,333
09011,1,1,379
09011,0,0,0
09011,1,1,351
09011,0,0,0
09011,1,1,313
09011,1,1,399
09011,1,1,351
09011,1,1,347
09011,1,1,320
09011,1,1,316
09011,1,1,383
09011,1,1,336
09011,1,1,284
09011,1,1,285
09011,1,1,251
09011,1,1,203
09011,0,1,216
09011,1,1,288
09011,1,1,335
09011,1,1,337
09011,1,1,332
09011,1,1,334
09011,1,1,366
09011,1,1,332
09011,0,0,0
09011,1,1,385
