SubjectID,StimulusType,response,RT
11005,0,0,0
11005,1,1,438
11005,0,0,0
11005,1,1,440
11005,1,0,0
11005,1,1,687
11005,1,1,599
11005,1,1,651
11005,1,1,350
11005,0,0,0
11005,1,1,473
11005,1,1,401
11005,1,1,469
11005,1,1,502
11005,1,1,461
11005,0,0,0
11005,0,0,0
11005,1,1,418
11005,1,1,531
11005,1,1,694
11005,1,1,534
11005,1,1,514
11005,1,1,352
11005,1,1,336
11005,0,0,0
11005,1,1,419
11005,1,1,434
11005,1,1,438
11005,1,1,367
11005,1,1,420
11005,1,1,501
11005,1,1,418
11005,1,1,323
11005,1,1,339
11005,1,1,436
11005,1,1,487
11005,1,1,466
11005,0,0,0
11005,1,1,543
11005,1,0,0
11005,1,1,474
11005,1,1,502
11005,1,1,386
11005,1,1,400
11005,1,1,366
11005,1,1,400
11005,1,1,334
11005,1,1,286
11005,1,1,323
11005,1,1,288
11005,1,1,301
11005,0,0,0
11005,0,0,0
11005,1,1,438
11005,1,1,383
11005,0,0,0
11005,1,1,337
11005,1,1,385
11005,1,1,285
11005,1,1,287
11005,1,1,271
11005,1,1,231
11005,0,1,277
11005,1,1,415
11005,1,1,430
11005,1,1,286
11005,1,1,254
11005,1,1,268
11005,0,0,0
11005,0,0,0
11005,0,0,0
11005,1,1,481
11005,0,0,0
11005,1,1,385
11005,1,1,382
11005,1,1,472
11005,1,1,381
11005,1,1,253
11005,1,1,269
11005,1,1,334
11005,1,1,68
11005,1,1,270
11005,1,1,307
11005,0,0,0
11005,1,1,423
11005,0,1,318
11005,1,1,371
11005,1,0,0
11005,1,1,86
11005,1,1,502
11005,1,1,535
11005,1,1,371
11005,1,1,331
11005,1,1,338
11005,0,0,0
11005,1,1,371
11005,1,1,404
11005,0,1,334
11005,0,0,0
11005,1,1,500
