SubjectID,StimulusType,response,RT
02006,1,1,386
02006,0,0,0
02006,0,0,0
02006,0,0,0
02006,1,1,274
02006,1,1,289
02006,1,1,288
02006,0,0,0
02006,0,0,0
02006,0,0,0
02006,1,1,258
02006,1,1,290
02006,1,1,289
02006,1,1,306
02006,1,1,307
02006,1,1,339
02006,1,1,289
02006,1,1,274
02006,0,0,0
02006,1,1,291
02006,1,1,306
02006,1,1,274
02006,0,0,0
02006,1,1,275
02006,0,0,0
02006,1,1,257
02006,1,1,290
02006,1,1,307
02006,1,1,291
02006,1,1,272
02006,1,1,258
02006,1,1,290
02006,1,1,337
02006,1,1,272
02006,1,1,290
02006,1,1,306
02006,0,0,0
02006,1,1,291
02006,1,1,243
02006,1,1,275
02006,1,1,273
02006,1,1,259
02006,1,1,275
02006,1,1,271
02006,1,1,241
02006,1,1,258
02006,1,1,275
02006,1,1,273
02006,1,1,258
02006,0,0,0
02006,1,1,274
02006,1,1,243
02006,1,1,240
02006,1,1,274
02006,1,1,274
02006,0,0,0
02006,1,1,290
02006,1,1,273
02006,0,0,0
02006,1,1,242
02006,1,1,276
02006,1,1,272
02006,1,1,289
02006,1,1,307
02006,1,1,322
02006,0,0,0
02006,0,0,0
02006,0,0,0
02006,1,1,354
02006,1,1,259
02006,1,1,257
02006,1,1,258
02006,1,1,274
02006,1,1,259
02006,1,1,257
02006,1,1,289
02006,1,1,275
02006,1,1,273
02006,1,1,259
02006,0,0,0
02006,1,1,274
02006,1,1,323
02006,1,1,256
02006,1,1,274
02006,1,1,258
02006,1,1,289
02006,1,1,257
02006,1,1,259
02006,0,0,0
02006,1,1,274
02006,1,1,273
02006,1,1,275
02006,1,1,259
02006,0,0,0
02006,1,1,257
02006,1,1,322
02006,1,1,289
02006,1,1,289
02006,1,1,275
02006,0,0,0
